Cell ID,Cell birth time,Cell age,stat0,Long axis (L) birth,Long axis (L) death,Short axis birth,Short axis death,Area birth,Area death,Fluor1 sum,Fluor1 mean,Mother ID,Daughter1 ID,Daughter2 ID,L death / L birth,Fluor1 sum death,Fluor1 mean death,Long axis/Short axis birth,Long axis/Short axis death,Growth Rate,Volume birth,Volume division,Vd-Vb,fov,Time Division
8350.0,759.0,30.0,2.0,24.0,43.0,9.765672258877432,10.20840174567532,244.0,440.0,633885.0,2597.8893442622953,8235.0,8448.0,8449.0,1.7916666666666667,965941.0,2195.3204545454546,2.457588106971635,4.212216669295611,0.058314628534561666,1.8875400601542043,3.936979166719662,2.049439106565458,xy4,789.0
8355.0,759.0,45.0,2.0,21.0,43.0,9.52350732377233,9.241785999853255,212.0,413.0,517925.0,2443.0424528301887,8263.0,8504.0,8505.0,2.0476190476190474,865729.0,2096.1961259079903,2.2050699690838007,4.65278031764453,0.04777851186467596,1.542476800956075,3.2529621593541487,1.7104853583980737,xy4,804.0
8363.0,759.0,36.0,2.0,25.0,42.0,9.822047503758915,10.096133633401163,249.0,425.0,412140.0,1655.1807228915663,8237.0,8465.0,8466.0,1.68,846647.0,1992.110588235294,2.545294144671206,4.160008328440789,0.04323281611793065,1.999708344201916,3.757249100012489,1.757540755810573,xy4,795.0
8372.0,765.0,27.0,2.0,29.0,47.0,10.447496680806596,10.608646137844143,307.0,501.0,813224.0,2648.938110749186,8236.0,8453.0,8454.0,1.6206896551724137,1203527.0,2402.249500998004,2.7757845621790675,4.430348546770474,0.053650196858176034,2.657331683005272,4.666922685551484,2.0095910025462116,xy4,792.0
8385.0,768.0,39.0,2.0,30.0,51.0,10.248292102399745,10.124083148026857,308.0,521.0,631065.0,2048.9123376623374,8193.0,8515.0,8516.0,1.7,691801.0,1327.8330134357007,2.9273170300225133,5.037493198575684,0.040817557774013094,2.6638199557266615,4.657279710223356,1.993459754496694,xy4,807.0
8421.0,780.0,36.0,2.0,24.0,45.0,9.835988923882597,9.647598994992556,243.0,447.0,583110.0,2399.6296296296296,8336.0,8557.0,8558.0,1.875,1114673.0,2493.675615212528,2.440019014430365,4.664372972317421,0.05238405495186449,1.91265647968555,3.7105050670853013,1.7978485873997512,xy4,816.0
8431.0,786.0,33.0,2.0,24.0,46.0,9.933470097114908,9.782578743079702,239.0,450.0,542014.0,2267.8410041841003,8304.0,8570.0,8571.0,1.9166666666666667,1006315.0,2236.2555555555555,2.416074117640984,4.702236619617387,0.05914432419464994,1.947696695315926,3.902254837152777,1.954558141836851,xy4,819.0
8453.0,795.0,27.0,2.0,26.0,35.0,10.333874249521054,9.700001582209799,269.0,343.0,654424.0,2432.8029739776953,8372.0,8585.0,8586.0,1.3461538461538463,919117.0,2679.6413994169097,2.5159973280306778,3.6082468341233507,0.03302794705199238,2.298050357700448,2.8516642332472366,0.5536138755467888,xy4,822.0
8454.0,795.0,36.0,2.0,24.0,40.0,10.172138084578286,10.771558120485352,245.0,436.0,612876.0,2501.534693877551,8372.0,8624.0,8625.0,1.6666666666666667,1064022.0,2440.4174311926604,2.359385981634065,3.713483189022393,0.042568801980499206,2.034560493444438,4.030460615922267,1.9959001224778286,xy4,831.0
8537.0,816.0,27.0,2.0,34.0,49.0,9.583921030519493,10.205533384783548,326.0,503.0,789255.0,2421.027607361963,8320.0,8666.0,8667.0,1.4411764705882353,1192671.0,2371.1153081510934,3.547608530133834,4.801316908439005,0.04060664149938499,2.6995779759930585,4.531081050372519,1.8315030743794605,xy4,843.0
8718.0,861.0,15.0,2.0,37.0,46.0,10.108697741254144,10.030023217977469,394.0,473.0,1058366.0,2686.208121827411,8632.0,8763.0,8764.0,1.2432432432432432,1257632.0,2658.8414376321352,3.660214297337331,4.586230659720825,0.04354469676897414,3.2787328699034988,4.094245239845491,0.8155123699419922,xy4,876.0
9055.0,945.0,48.0,2.0,29.0,48.0,9.448929311700622,8.85564697920885,285.0,426.0,672411.0,2359.3368421052633,8966.0,9203.0,9204.0,1.6551724137931034,931260.0,2186.056338028169,3.0691308023745356,5.420270265141966,0.031494073807588535,2.201987671400879,3.3705469382153406,1.1685592668144618,xy4,993.0
9060.0,945.0,51.0,2.0,24.0,50.0,9.88668222554778,8.96058654615891,247.0,449.0,1036863.0,4197.825910931174,8936.0,9222.0,9223.0,2.0833333333333335,980883.0,2184.5946547884187,2.427507980177876,5.579991861295426,0.04317465735765884,1.930846563009056,3.6014323040335534,1.6705857410244973,xy4,996.0
9204.0,996.0,33.0,2.0,27.0,33.0,8.953266393063766,9.550498919574116,246.0,321.0,536720.0,2181.788617886179,9055.0,9315.0,9316.0,1.2222222222222223,990032.0,3084.2118380062307,3.01565918120311,3.4553168664691674,0.01824279049655919,1.8367040937586032,2.594728529851702,0.7580244360930988,xy4,1029.0
9222.0,999.0,36.0,2.0,26.0,42.0,9.069894843279137,9.691932509751316,236.0,418.0,525494.0,2226.669491525424,9060.0,9336.0,9337.0,1.6153846153846154,1380099.0,3301.6722488038276,2.8666263996727817,4.333501080175977,0.03996442335515719,1.8033305068115475,3.4745013695551994,1.671170862743652,xy4,1035.0
9223.0,999.0,39.0,2.0,26.0,44.0,9.05557206265522,9.47943502974676,236.0,418.0,530256.0,2246.8474576271187,9060.0,9358.0,9359.0,1.6923076923076923,1451673.0,3472.901913875598,2.8711604104198845,4.641626833448052,0.04046869968436761,1.7980130489040986,3.5013520860149687,1.70333903711087,xy4,1038.0
9276.0,1008.0,30.0,2.0,24.0,42.0,8.644714122235529,9.013146764650148,208.0,388.0,612601.0,2945.1971153846152,9111.0,9349.0,9350.0,1.75,1096880.0,2827.0103092783506,2.77626300426388,4.659859768923918,0.055961578793542265,1.5057262149018722,3.022399230665863,1.5166730157639907,xy4,1038.0
9297.0,1020.0,21.0,2.0,24.0,36.0,8.735985649410367,9.11036031642316,210.0,329.0,708249.0,3372.614285714286,9095.0,9370.0,9371.0,1.5,1114586.0,3387.7993920972644,2.747257260160435,3.95154513648633,0.05792358687259488,1.535473957488469,2.610260112107715,1.0747861546192459,xy4,1041.0
9321.0,1032.0,36.0,2.0,26.0,50.0,9.171132183618488,9.415374067367171,239.0,471.0,647730.0,2710.1673640167364,9211.0,9465.0,9466.0,1.9230769230769231,1264960.0,2685.6900212314226,2.8349825822422776,5.310463465630691,0.054493872283888654,1.8411044032323134,3.96346358606777,2.1223591828354564,xy4,1068.0
9356.0,1041.0,33.0,2.0,30.0,50.0,9.055434004950737,8.799663460332138,272.0,440.0,671487.0,2468.702205882353,9300.0,9505.0,9506.0,1.6666666666666667,1018282.0,2314.2772727272727,3.3129279042394395,5.682035480719712,0.0464386930696355,2.110902252900388,3.4772005755275757,1.3662983226271876,xy4,1074.0
9395.0,1050.0,33.0,2.0,22.0,39.0,9.200712394782494,9.277251658874407,210.0,365.0,440057.0,2095.5095238095237,9303.0,9542.0,9543.0,1.7727272727272727,812350.0,2225.6164383561645,2.3911191933872074,4.203831202821095,0.052047199342848204,1.5291415325074647,2.948546527459146,1.4194049949516814,xy4,1083.0
9396.0,1050.0,39.0,2.0,23.0,46.0,9.166138944941908,8.227717797999302,215.0,396.0,454805.0,2115.3720930232557,9303.0,9567.0,9568.0,2.0,599166.0,1513.0454545454545,2.5092353648743173,5.5908577723929245,0.053319013889226566,1.598754522261437,2.7938468907317886,1.1950923684703516,xy4,1089.0
9398.0,1050.0,33.0,2.0,24.0,43.0,9.152806910245445,9.044246169106758,220.0,392.0,485603.0,2207.2863636363636,9304.0,9545.0,9546.0,1.7916666666666667,921114.0,2349.780612244898,2.6221464339136165,4.754403981934829,0.05301329866778333,1.6743890364745933,3.12052537461671,1.4461363381421166,xy4,1083.0
9426.0,1059.0,30.0,2.0,32.0,57.0,8.9319990659426,8.203737648185362,286.0,495.0,906064.0,3168.055944055944,9314.0,9571.0,9572.0,1.78125,772343.0,1560.2888888888888,3.5826246469298098,6.948052515137195,0.057731536503482374,2.209112312143609,3.4844147327787947,1.2753024206351857,xy4,1089.0
9427.0,1059.0,33.0,2.0,32.0,60.0,9.359255850804301,8.673552070921996,300.0,521.0,937245.0,3124.15,9314.0,9574.0,9575.0,1.875,1016254.0,1950.5834932821497,3.4190752459502467,6.917581114333705,0.057146241765670354,2.413607784428664,4.099022251946391,1.6854144675177265,xy4,1092.0
9440.0,1062.0,24.0,2.0,25.0,38.0,8.875087399216374,8.806255321647122,226.0,336.0,613665.0,2715.33185840708,9285.0,9559.0,9560.0,1.52,1055954.0,3142.720238095238,2.81687366844493,4.3151144966908,0.05233879185727314,1.6564268935671225,2.594384530330807,0.9379576367636846,xy4,1086.0
9441.0,1062.0,24.0,2.0,24.0,43.0,8.91432135181906,8.334783449677923,215.0,362.0,580746.0,2701.1441860465115,9285.0,9565.0,9566.0,1.7916666666666667,1043038.0,2881.3204419889503,2.6922969290424503,5.159102244181477,0.07289328566820208,1.5942970263660285,2.66583105526484,1.0715340288988116,xy4,1086.0
9465.0,1071.0,42.0,2.0,27.0,50.0,9.229651003243058,9.449478042363348,252.0,487.0,684590.0,2716.626984126984,9321.0,9604.0,9605.0,1.8518518518518519,965716.0,1982.9897330595481,2.92535438127757,5.2912975484828815,0.044013295673129775,1.9443636892988172,3.991259709733354,2.046896020434537,xy4,1113.0
9499.0,1077.0,36.0,2.0,18.0,37.0,9.111676704530973,8.553626999869751,165.0,318.0,542355.0,3287.0,9373.0,9606.0,9607.0,2.0555555555555554,777387.0,2444.6132075471696,1.9754871231382827,4.325650393752663,0.06004551289567165,1.1852006265783688,2.3837411194643785,1.1985404928860097,xy4,1113.0
9542.0,1086.0,36.0,2.0,23.0,40.0,9.206522218678352,8.094529072215945,215.0,340.0,508844.0,2366.7162790697676,9395.0,9633.0,9634.0,1.7391304347826086,708128.0,2082.7294117647057,2.498228913556218,4.94160928241001,0.04611543651539888,1.611784259750463,2.3318272786158394,0.7200430188653764,xy4,1122.0
9543.0,1086.0,33.0,2.0,22.0,40.0,9.12389823930073,9.109346377502856,201.0,365.0,468784.0,2332.258706467662,9395.0,9623.0,9624.0,1.8181818181818181,742881.0,2035.2904109589042,2.4112500406061206,4.391094414719708,0.054348818250510925,1.5057489645820112,2.9263836427887675,1.4206346782067563,xy4,1119.0
9545.0,1086.0,39.0,2.0,22.0,50.0,9.166664796545394,8.946488694158345,202.0,451.0,462410.0,2289.158415841584,9398.0,9655.0,9656.0,2.272727272727273,832069.0,1844.9423503325943,2.4000004896318514,5.588784796950311,0.06315235015921769,1.5187550283990343,3.5904676781886598,2.0717126497896254,xy4,1125.0
9559.0,1089.0,57.0,2.0,21.0,41.0,8.425570492974707,8.83736120915185,180.0,364.0,317603.0,1764.4611111111112,9440.0,9682.0,9683.0,1.9523809523809523,888893.0,2442.013736263736,2.492412830384593,4.639393935549558,0.035213138367415,1.2321106809814029,2.835509430847378,1.603398749865975,xy4,1146.0
9565.0,1089.0,60.0,2.0,23.0,55.0,7.503419893949327,8.793013448357577,175.0,486.0,349077.0,1994.7257142857143,9441.0,9688.0,9689.0,2.391304347826087,1058715.0,2178.425925925926,3.065268947369844,6.254965982142709,0.04359194846516608,1.1011116321696277,3.8409425736102314,2.7398309414406037,xy4,1149.0
9566.0,1089.0,54.0,2.0,26.0,50.0,7.246997571608318,7.820051569502495,189.0,407.0,321471.0,1700.904761904762,9441.0,9679.0,9680.0,1.9230769230769231,938250.0,2305.282555282555,3.587692660731753,6.393819728119895,0.0363292481892591,1.1817428695735637,2.76515494128571,1.5834120717121465,xy4,1143.0
9567.0,1092.0,27.0,2.0,24.0,35.0,8.207565860519422,8.794089612644504,207.0,311.0,327299.0,1581.1545893719806,9396.0,9612.0,9613.0,1.4583333333333333,549128.0,1765.684887459807,2.924131272031138,3.979945797877197,0.04192158123794086,1.3666578855124,2.36616710376007,0.9995092182476697,xy4,1119.0
9568.0,1092.0,30.0,2.0,24.0,44.0,8.624961845220886,8.046960327062784,207.0,372.0,328890.0,1588.840579710145,9396.0,9631.0,9632.0,1.8333333333333333,609847.0,1639.3736559139784,2.7826210052509928,5.467903184761992,0.06061358035703153,1.499320516274633,2.552600127708436,1.0532796114338028,xy4,1122.0
9572.0,1092.0,39.0,2.0,29.0,57.0,8.776128998223278,8.903572473118615,258.0,510.0,423106.0,1639.9457364341085,9426.0,9670.0,9671.0,1.9655172413793103,1298377.0,2545.837254901961,3.304418155871573,6.401924640035514,0.05198118752677509,1.9160515313613993,4.0866168805076395,2.17056534914624,xy4,1131.0
9574.0,1095.0,30.0,2.0,30.0,54.0,8.796412317691388,8.942757699189075,264.0,489.0,559253.0,2118.382575757576,9427.0,9658.0,9659.0,1.8,1145972.0,2343.5010224948874,3.410481332220393,6.038405804609544,0.058778666490211906,1.9982428070194027,3.8927695711840666,1.894526764164664,xy4,1125.0
9591.0,1104.0,45.0,2.0,18.0,36.0,8.022833961298405,8.323256815843425,151.0,300.0,314279.0,2081.317880794702,9461.0,9686.0,9687.0,2.0,785945.0,2619.8166666666666,2.2435962263248563,4.325229990677872,0.04620981203732969,0.9411518319231051,2.1960504582619405,1.2548986263388353,xy4,1149.0
9592.0,1104.0,39.0,2.0,21.0,40.0,7.9033186015878485,8.443528728842448,178.0,339.0,380704.0,2138.7865168539324,9461.0,9677.0,9678.0,1.9047619047619047,872392.0,2573.4277286135693,2.657111658864532,4.737355824154783,0.049565924337731784,1.094476158252343,2.5293249264765274,1.4348487682241844,xy4,1143.0
9596.0,1110.0,36.0,2.0,25.0,47.0,9.093807165400943,9.028006580280838,230.0,426.0,424322.0,1844.878260869565,9514.0,9684.0,9685.0,1.88,770553.0,1808.8098591549297,2.749123611848411,5.206021903291297,0.052605981403488156,1.7333233642449846,3.420797731535386,1.6874743672904013,xy4,1146.0
9597.0,1110.0,42.0,2.0,26.0,50.0,8.95825955761746,9.192176969924395,233.0,460.0,423132.0,1816.0171673819743,9514.0,9701.0,9702.0,1.9230769230769231,1016915.0,2210.6847826086955,2.9023494834877237,5.439407896909892,0.04670903338619027,1.762060837279407,3.7837760401812766,2.0217152029018695,xy4,1152.0
9606.0,1116.0,54.0,2.0,19.0,40.0,7.709144637667201,8.766109234280233,156.0,352.0,384144.0,2462.4615384615386,9499.0,9751.0,9752.0,2.1052631578947367,929300.0,2640.056818181818,2.4646054644201656,4.563027784730123,0.041357804163749776,0.9316239128144668,2.7183962938977198,1.786772381083253,xy4,1170.0
9608.0,1116.0,51.0,2.0,20.0,47.0,9.33724574149181,9.373843620320514,187.0,444.0,412432.0,2205.51871657754,9463.0,9745.0,9746.0,2.35,1066084.0,2401.09009009009,2.1419592622614863,5.013951790076156,0.050259725185651034,1.4047151263414834,3.678235170922112,2.2735200445806285,xy4,1167.0
9609.0,1116.0,48.0,2.0,23.0,51.0,8.977359259383004,9.216920417107103,211.0,484.0,427167.0,2024.4881516587677,9463.0,9737.0,9738.0,2.217391304347826,1362585.0,2815.25826446281,2.5620006212807778,5.533301546722834,0.0497707135496985,1.5384174384479254,3.8845555949759927,2.3461381565280672,xy4,1164.0
9623.0,1122.0,30.0,2.0,22.0,36.0,8.557984670039055,8.30555553628718,189.0,299.0,387170.0,2048.5185185185187,9543.0,9697.0,9698.0,1.6363636363636365,619347.0,2071.3946488294314,2.570698692300836,4.334448170590769,0.04924764850977938,1.3379336042898407,2.187107932113844,0.8491743278240034,xy4,1152.0
9624.0,1122.0,57.0,2.0,21.0,45.0,8.77232629168574,8.158006557886239,187.0,389.0,382269.0,2044.2192513368984,9543.0,9758.0,9759.0,2.142857142857143,821366.0,2111.4807197943446,2.3938918026685165,5.516053423185728,0.04011263431825771,1.3271267816520178,2.684683192256564,1.3575564106045463,xy4,1179.0
9635.0,1125.0,30.0,2.0,26.0,42.0,8.68053658040581,9.121579567493047,226.0,384.0,560507.0,2480.119469026549,9501.0,9704.0,9705.0,1.6153846153846154,1004400.0,2615.625,2.995206547333565,4.604465672774171,0.047957308026188625,1.6611552395913949,3.0926895025326435,1.4315342629412486,xy4,1155.0
9655.0,1128.0,39.0,2.0,26.0,51.0,8.916279866842196,9.03898487202316,232.0,478.0,464159.0,2000.6853448275863,9545.0,9743.0,9744.0,1.9615384615384615,1140512.0,2386.0083682008367,2.9160143454770453,5.642226502430783,0.051825314977141816,1.7466463659140778,3.740641643126521,1.9939952772124432,xy4,1167.0
9670.0,1134.0,27.0,2.0,31.0,47.0,8.612230810612097,8.987885424263009,269.0,425.0,672211.0,2498.925650557621,9572.0,9711.0,9712.0,1.5161290322580645,954881.0,2246.778823529412,3.599531954229724,5.229261142239574,0.04624004413610135,1.990548264719961,3.3914914578845647,1.4009431931646037,xy4,1161.0
9679.0,1146.0,48.0,2.0,21.0,59.0,8.047717374915923,7.905335684492704,180.0,489.0,464772.0,2582.0666666666666,9566.0,9800.0,9801.0,2.8095238095238093,1411188.0,2885.865030674847,2.6094355730551975,7.46331368517795,0.06456343788639354,1.1318608912966415,3.3607207005992628,2.2288598093026213,xy4,1194.0
9684.0,1149.0,33.0,2.0,27.0,43.0,8.980551449667141,9.481431540552327,245.0,419.0,465202.0,1898.7836734693878,9596.0,9769.0,9770.0,1.5925925925925926,788853.0,1882.7040572792362,3.006496889564698,4.535180137734254,0.04230574997174848,1.8472160234771327,3.417000913403361,1.5697848899262286,xy4,1182.0
9688.0,1152.0,36.0,2.0,28.0,46.0,8.170807852797951,8.890189074058902,229.0,409.0,541687.0,2365.4454148471614,9565.0,9782.0,9783.0,1.6428571428571428,995248.0,2433.3691931540343,3.4268337359581755,5.174243159150073,0.041369740526157606,1.6100090208160038,3.2452123875646417,1.6352033667486379,xy4,1188.0
9689.0,1152.0,27.0,2.0,28.0,38.0,7.983891423077912,8.741387698433078,229.0,335.0,547128.0,2389.2052401746723,9565.0,9760.0,9761.0,1.3571428571428572,1038357.0,3099.5731343283583,3.5070617216892925,4.347135868005445,0.03393129439457576,1.5409791499368755,2.557880729498296,1.0169015795614205,xy4,1179.0
9693.0,1155.0,36.0,2.0,24.0,46.0,9.327054310791466,9.625726068616585,226.0,454.0,582713.0,2578.3761061946902,9554.0,9788.0,9789.0,1.9166666666666667,1182789.0,2605.262114537445,2.5731596708118056,4.778860282548135,0.054215630511762446,1.7339277758529525,3.782743395847656,2.0488156199947034,xy4,1191.0
9701.0,1155.0,36.0,2.0,26.0,55.0,9.013447377690378,9.151076762293318,235.0,504.0,543913.0,2314.5234042553193,9597.0,9794.0,9795.0,2.1153846153846154,1097714.0,2178.003968253968,2.88457888647066,6.010221685236596,0.06243638726758242,1.7824123519199222,4.150592411724258,2.3681800598043354,xy4,1191.0
9704.0,1158.0,45.0,2.0,22.0,44.0,9.216516965101139,9.449591616889869,203.0,417.0,514755.0,2535.7389162561576,9635.0,9815.0,9816.0,2.0,979312.0,2348.4700239808153,2.387018879616263,4.656285878149056,0.04620981203732966,1.5339724745507113,3.4801881807134403,1.946215706162729,xy4,1203.0
9705.0,1158.0,51.0,2.0,23.0,46.0,8.862941964566957,9.436320129140034,208.0,435.0,537279.0,2583.0721153846152,9635.0,9828.0,9829.0,2.0,1232260.0,2832.7816091954023,2.5950750994366665,4.874781627845445,0.04077336356234973,1.5023110931309565,3.6407051793692027,2.1383940862382462,xy4,1209.0
9712.0,1164.0,36.0,2.0,23.0,43.0,9.033605194483075,9.385617137424868,212.0,411.0,508183.0,2397.0896226415093,9670.0,9808.0,9809.0,1.8695652173913044,1174582.0,2857.8637469586374,2.54604883707408,4.581478167113677,0.05214215831370106,1.5562954116288403,3.35097322250369,1.7946778108748496,xy4,1200.0
9737.0,1167.0,51.0,2.0,27.0,44.0,9.223817338870065,9.534685472171388,256.0,420.0,677120.0,2645.0,9609.0,9871.0,9872.0,1.6296296296296295,1191172.0,2836.1238095238095,2.927204541033068,4.614730095546574,0.028726633406701875,1.9420644119650836,3.540688574881594,1.5986241629165105,xy4,1218.0
9743.0,1170.0,30.0,2.0,29.0,47.0,8.84382912732284,8.723146988202782,258.0,413.0,648207.0,2512.4302325581393,9655.0,9806.0,9807.0,1.6206896551724137,1131337.0,2739.314769975787,3.2791226043032715,5.387963777701211,0.04828517717235843,1.9440429002331852,3.2010475110028374,1.2570046107696522,xy4,1200.0
9744.0,1170.0,42.0,2.0,25.0,48.0,9.016206235285917,8.479166659344513,229.0,407.0,576157.0,2515.9694323144104,9655.0,9832.0,9833.0,1.92,1211123.0,2975.7321867321866,2.772784844046684,5.66093366582214,0.04659465614569215,1.7058735721849208,3.0986626075142993,1.3927890353293786,xy4,1212.0
9747.0,1170.0,24.0,2.0,31.0,47.0,9.258357091216212,9.473827253315246,290.0,449.0,802731.0,2768.037931034483,9656.0,9798.0,9799.0,1.5161290322580645,1130248.0,2517.2561247216036,3.3483262413167223,4.961036204618671,0.05202004965311402,2.2828176229293486,3.75426557156967,1.4714479486403214,xy4,1194.0
9748.0,1170.0,39.0,2.0,30.0,57.0,8.755550216928663,9.018205292403866,263.0,518.0,657191.0,2498.825095057034,9656.0,9830.0,9831.0,1.9,1282300.0,2475.4826254826253,3.426398028303882,6.320548063816171,0.04937337585941499,1.980717201548965,4.1895591498356035,2.2088419482866386,xy4,1209.0
9777.0,1188.0,24.0,2.0,37.0,54.0,8.903771978043647,9.352738754094881,335.0,509.0,774541.0,2312.0626865671643,9658.0,9834.0,9835.0,1.4594594594594594,1425028.0,2799.6620825147347,4.155542178218462,5.7737098640071975,0.04725826674000627,2.5740657789365486,4.246474385171782,1.672408606235233,xy4,1212.0
9793.0,1194.0,36.0,2.0,28.0,48.0,9.461849712096049,9.571130981916033,273.0,471.0,640247.0,2345.227106227106,9706.0,9939.0,9940.0,1.7142857142857142,1109820.0,2356.3057324840765,2.9592522447492207,5.0150812992417055,0.044916375061057244,2.12223067415583,3.9163450557467065,1.7941143815908767,xy4,1230.0
9795.0,1194.0,33.0,2.0,28.0,51.0,9.106263685985171,8.90228565036532,255.0,456.0,540347.0,2119.007843137255,9701.0,9932.0,9933.0,1.8214285714285714,960013.0,2105.2916666666665,3.0748066348103764,5.728865821993381,0.05451101114082926,1.975094255489849,3.6318008681692326,1.6567066126793837,xy4,1227.0
9829.0,1212.0,36.0,2.0,24.0,43.0,9.47206073523641,9.388234171855716,228.0,406.0,671095.0,2943.3991228070176,9705.0,9987.0,9988.0,1.7916666666666667,883501.0,2176.1108374384235,2.533767537059716,4.580201048766602,0.048595523778801386,1.7841236450767801,3.3527688607376094,1.5686452156608293,xy4,1248.0
9830.0,1212.0,27.0,2.0,27.0,52.0,9.069546154344069,8.940533976272537,249.0,465.0,675463.0,2712.70281124498,9748.0,9971.0,9972.0,1.9259259259259258,1124271.0,2417.7870967741937,2.976995710757558,5.816207414233182,0.0728229836196776,1.8816801169446726,3.7383657189112314,1.8566856019665587,xy4,1239.0
9834.0,1215.0,15.0,2.0,28.0,38.0,9.525329940688417,9.413273404946983,267.0,358.0,770022.0,2883.9775280898875,9777.0,9947.0,9948.0,1.3571428571428572,944097.0,2637.1424581005585,2.9395307222267597,4.036852895405095,0.06107632991023637,2.1489708693353626,2.9472691685144468,0.7982982991790841,xy4,1230.0
9835.0,1215.0,27.0,2.0,30.0,50.0,8.782316326062551,9.374587744613759,267.0,469.0,747388.0,2799.205992509363,9777.0,9980.0,9981.0,1.6666666666666667,1238269.0,2640.2324093816633,3.4159552999669907,5.333567871155495,0.05675840264066561,1.9921894485885763,3.9303393570587337,1.9381499084701574,xy4,1242.0
9872.0,1221.0,39.0,2.0,27.0,38.0,8.9433654277461,9.251707526369431,246.0,352.0,585528.0,2380.1951219512193,9737.0,10062.0,10063.0,1.4074074074074074,963694.0,2737.7670454545455,3.018997738394384,4.1073499018091,0.026288407209388964,1.832895952864133,2.8513637699693155,1.0184678171051824,xy4,1260.0
9940.0,1233.0,30.0,2.0,27.0,44.0,9.485347617426369,9.302790763020745,259.0,419.0,593401.0,2291.123552123552,9793.0,10066.0,10067.0,1.6296296296296295,793550.0,1893.9140811455848,2.84649557285554,4.729763478600758,0.04883527679139319,2.046272274061276,3.3769379105951565,1.3306656365338805,xy4,1263.0
9971.0,1242.0,30.0,2.0,26.0,44.0,9.515570177037638,9.343561307666802,248.0,412.0,661383.0,2666.8669354838707,9830.0,10100.0,10101.0,1.6923076923076923,990212.0,2403.4271844660193,2.7323638537963313,4.7091251987500815,0.05260930958967789,1.9720747034906103,3.405470440107432,1.4333957366168217,xy4,1272.0
10005.0,1254.0,33.0,2.0,26.0,41.0,9.285479994359523,9.100210847213411,244.0,392.0,608941.0,2495.659836065574,9819.0,10231.0,10232.0,1.5769230769230769,829763.0,2116.7423469387754,2.8000706496372545,4.50539011549987,0.04140686624389325,1.884165812229393,2.9997683225951297,1.1156025103657368,xy4,1287.0
10238.0,1290.0,54.0,2.0,26.0,40.0,8.596412453644806,8.462378361271059,224.0,341.0,516657.0,2306.504464285714,10058.0,10431.0,10432.0,1.5384615384615385,867564.0,2544.1759530791787,3.0245175112527574,4.7268035406055695,0.023932384227358564,1.631091386956011,2.540201352158712,0.909109965202701,xy4,1344.0
10494.0,57.0,63.0,2.0,16.0,30.0,8.702494063243197,8.044098689451149,140.0,243.0,208263.0,1487.5928571428572,10481.0,10534.0,10535.0,1.875,381411.0,1569.5925925925926,1.8385533944319876,3.7294420615875,0.029933745686779728,0.9464863270450133,1.6865409711549844,0.740054644109971,xy5,120.0
10514.0,87.0,102.0,2.0,20.0,28.0,7.898324798043421,7.937773713935054,164.0,223.0,291726.0,1778.8170731707316,10482.0,10565.0,10566.0,1.4,250111.0,1121.57399103139,2.532182521153652,3.5274374162172157,0.009896242253565087,1.0336738988768228,1.52415223007839,0.49047833120156725,xy5,189.0
10535.0,123.0,111.0,2.0,15.0,30.0,7.555161912244368,8.469603725999205,121.0,255.0,191741.0,1584.6363636363637,10494.0,10590.0,10591.0,2.0,245069.0,961.0549019607843,1.9853975565619661,3.5420783510695757,0.018733707582701226,0.6797377567681185,1.859977199126814,1.1802394423586953,xy5,234.0
10545.0,153.0,78.0,2.0,23.0,41.0,7.34145315981834,8.1823746479189,170.0,337.0,495840.0,2916.705882352941,10503.0,10588.0,10589.0,1.7826086956521738,883440.0,2621.4836795252227,3.132894741586708,5.010770315977638,0.02223376349135224,1.0568643157479367,2.4447202337737637,1.387855918025827,xy5,231.0
10546.0,153.0,87.0,2.0,22.0,39.0,7.076421713139052,7.448160963728029,156.0,302.0,418817.0,2684.724358974359,10503.0,10597.0,10598.0,1.7727272727272727,894051.0,2960.433774834437,3.108915902955839,5.2361918854771,0.019742041130045872,0.9383792813884061,1.9327677248131188,0.9943884434247127,xy5,240.0
10547.0,153.0,63.0,2.0,21.0,32.0,7.254929046316168,8.4045070016706,153.0,273.0,352673.0,2305.052287581699,10517.0,10579.0,10580.0,1.5238095238095237,549343.0,2012.2454212454213,2.8945837879232132,3.807480913947626,0.02005778405125255,0.9331139802392887,1.9677418975688545,1.0346279173295658,xy5,216.0
10548.0,153.0,72.0,2.0,20.0,36.0,7.263859500085095,7.301103082177794,149.0,264.0,296355.0,1988.9597315436242,10517.0,10583.0,10584.0,1.8,629666.0,2385.098484848485,2.7533572200516407,4.930761775967395,0.024491111037588293,0.8849222161973955,1.7071180662123089,0.8221958500149134,xy5,225.0
10549.0,159.0,90.0,2.0,24.0,44.0,7.579187273143412,7.525677617311754,184.0,343.0,456507.0,2481.016304347826,10502.0,10602.0,10603.0,1.8333333333333333,851473.0,2482.4285714285716,3.1665664318710225,5.8466495958828,0.020204526785677177,1.1768831928488879,2.2419858953646976,1.0651027025158097,xy5,249.0
10550.0,159.0,84.0,2.0,24.0,44.0,7.69946676452091,8.112309915544115,185.0,357.0,436097.0,2357.281081081081,10502.0,10599.0,10600.0,1.8333333333333333,836423.0,2342.921568627451,3.1170989802296227,5.423855900240073,0.021647707270368403,1.2122655306908683,2.5928602383190134,1.380594707628145,xy5,243.0
